deal_price,price_per_sqm,region_code,region_name,city,district,street,area,realestate_type_name,purpose_name,wall_material_name,floor,area_category,price_per_sqm_category,period_start_date,year_build,year,month
20435.0,85.6,55.0,Омская область,Омск,Не указано,Мира,238.7,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1967.0,2024,1
33941.75,272.8,47.0,Ленинградская область,Тосно,Не указано,ш.Московское,124.4,Помещение,Нежилое помещение,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1988.0,2024,1
1017324.0,13860.0,39.0,Калининградская область,Калининград,Не указано,У.Громовой,73.4,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,10-50 тыс/кв.м,2024-01-01,1990.0,2024,1
985200.0,1943.2,25.0,Приморский край,Владивосток,Не указано,Пушкинская,507.0,Помещение,Нежилое помещение,Не указано,,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1917.0,2024,1
480000.0,5454.5,34.0,Волгоградская область,Волгоград,Не указано,Шекснинская,88.0,Здание,Нежилое здание,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2005.0,2024,1
420000.0,5236.9,78.0,Санкт-Петербург,Санкт-Петербург,Не указано,Гражданский,80.2,Помещение,Нежилое помещение,Кирпич,5.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1985.0,2024,1
6000.0,31.6,75.0,Забайкальский край,Хилок,Хилокский,Кирова,190.0,Здание,Нежилое здание,Камень,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1996.0,2024,1
102039.0,2008.6,66.0,Свердловская область,Екатеринбург,Не указано,Шарташская,50.8,Помещение,Нежилое помещение,Кирпич,,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1966.0,2024,1
343470.0,94.5,38.0,Иркутская область,Иркутск,Не указано,Сибирская,3634.3,Здание,Жилое здание,Кирпич,5.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1967.0,2024,1
110000.0,1754.4,66.0,Свердловская область,Екатеринбург,Не указано,Золотистый,62.7,Помещение,Нежилое помещение,Блоки,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2022.0,2024,1
38474.24,1914.1,2.0,Республика Башкортостан,Уфа,Не указано,Сельская,20.1,Помещение,Нежилое помещение,Не указано,2.0,До 30 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
120000.0,1628.2,50.0,Московская область,Бритово,Раменский,Не указано,73.7,Здание,Нежилое здание,Панели,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2013.0,2024,1
60000.0,285.0,69.0,Тверская область,Нелидово,Не указано,Советская,210.5,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
6000.0,33.0,38.0,Иркутская область,Бирюсинск,Тайшетский,Горького,181.7,Здание,Нежилое здание,Кирпич,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1986.0,2024,1
15407.7,231.0,27.0,Хабаровский край,Таежное,Хабаровский,Российская,66.7,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1963.0,2024,1
67053484.8,150817.6,66.0,Свердловская область,Ревда,Не указано,Больничный,444.6,Здание,Нежилое здание,Блоки,,Свыше 200 кв.м,100-200 тыс/кв.м,2024-01-01,1956.0,2024,1
1000.0,11.1,47.0,Ленинградская область,Новая Ладога,Волховский,А.Невского,89.8,Здание,Нежилое здание,Дерево,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1953.0,2024,1
650000.0,781.1,78.0,Санкт-Петербург,Не указано,Не указано,Ольги Берггольц,832.2,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1982.0,2024,1
25000.0,686.8,22.0,Алтайский край,Новоалтайск,Не указано,8 микрорайон,36.4,Помещение,Нежилое помещение,Кирпич,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,2002.0,2024,1
87366.0,35.6,55.0,Омская область,Омск,Не указано,5-я Северная,2452.0,Здание,Нежилое здание,Кирпич,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1976.0,2024,1
12000.0,25.2,23.0,Краснодарский край,Горячий Ключ,Не указано,М-4 Дон,476.5,Здание,Нежилое здание,Кирпич,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2011.0,2024,1
21128304.0,18337.4,66.0,Свердловская область,Ревда,Не указано,Степана Разина,1152.2,Здание,Нежилое здание,Не указано,1.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,2023.0,2024,1
12000.0,231.7,63.0,Самарская область,Осиновка,Ставропольский,Северная 33,51.8,Здание,Нежилое здание,Металл,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2021.0,2024,1
484000.0,1025.4,20.0,Чеченская Республика,Фрунзенское,Наурский,Не указано,472.0,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1975.0,2024,1
29420.83,204.2,91.0,Республика Крым,Керчь,Не указано,Новогодняя,144.1,Здание,Нежилое здание,Блоки,,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,1966.0,2024,1
2400000.0,2956.0,68.0,Тамбовская область,Мичуринск,Не указано,Лаврова,811.9,Здание,Нежилое здание,Блоки,3.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2014.0,2024,1
360000.0,533.0,25.0,Приморский край,Владивосток,Не указано,Трансформаторная,675.4,Здание,Нежилое здание,Панели,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
12000.0,48.9,2.0,Республика Башкортостан,Новоельдяково,Бураевский,Парковая,245.5,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1984.0,2024,1
94320.0,1200.0,23.0,Краснодарский край,Краснодар,Не указано,им. Мурата Ахеджака,78.6,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
228000.0,957.2,66.0,Свердловская область,Туринск,Туринский,Советская,238.2,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
2700000.0,916.4,50.0,Московская область,Раменское,Раменский,Донинское,2946.3,Здание,Нежилое здание,Блоки,2.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2014.0,2024,1
1310228.0,591.7,23.0,Краснодарский край,Краснодар,Не указано,Тополиная Аллея,2214.4,Здание,Нежилое здание,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1982.0,2024,1
58500.0,1003.4,26.0,Ставропольский край,Ставрополь,город Ставрополь,50 лет ВЛКСМ,58.3,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1971.0,2024,1
22741596.0,41943.2,89.0,Ямало-Ненецкий автономный округ,Новый Уренгой,Не указано,Восточная промзона,542.2,Здание,Нежилое здание,Панели,1.0,Свыше 200 кв.м,10-50 тыс/кв.м,2024-01-01,2016.0,2024,1
100000.0,459.1,2.0,Республика Башкортостан,Благовещенск,Благовещенский,Седова,217.8,Здание,Нежилое здание,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,,2024,1
992040.0,8400.0,16.0,Республика Татарстан,Набережные Челны,Не указано,Московский,118.1,Помещение,Нежилое помещение,Панели,1.0,100-200 кв.м,До 10 тыс/кв.м,2024-01-01,2022.0,2024,1
854700.0,4200.0,50.0,Московская область,Зарайск,Не указано,2-й,203.5,Помещение,Нежилое помещение,Блоки,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1981.0,2024,1
95000.0,1663.7,78.0,Санкт-Петербург,Не указано,Не указано,Елизарова,57.1,Помещение,Нежилое помещение,Не указано,1.0,50-100 кв.м,До 10 тыс/кв.м,2024-01-01,1958.0,2024,1
155000.0,687.4,50.0,Московская область,Балашиха,Не указано,Свердлова,225.5,Помещение,Нежилое помещение,Кирпич,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1959.0,2024,1
70000.0,1576.6,3.0,Республика Бурятия,Улан-Удэ,Не указано,50-летия Октября,44.4,Помещение,Нежилое помещение,Кирпич,1.0,30-50 кв.м,До 10 тыс/кв.м,2024-01-01,1966.0,2024,1
1629000.0,17610.8,27.0,Хабаровский край,Хабаровск,Не указано,Краснореченская,92.5,Помещение,Нежилое помещение,Кирпич,1.0,50-100 кв.м,10-50 тыс/кв.м,2024-01-01,1953.0,2024,1
686640.0,948.7,44.0,Костромская область,Кострома,Не указано,Солониковская,723.8,Здание,Нежилое здание,Прочие материалы,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,2023.0,2024,1
3009600.0,26376.9,50.0,Московская область,Красногорск,Не указано,Пришвина,114.1,Помещение,Нежилое помещение,Не указано,1.0,100-200 кв.м,10-50 тыс/кв.м,2024-01-01,2019.0,2024,1
2355000.0,5014.9,68.0,Тамбовская область,Тамбов,Не указано,Советская,469.6,Помещение,Нежилое помещение,Не указано,1.0,Свыше 200 кв.м,До 10 тыс/кв.м,2024-01-01,1961.0,2024,1
